INDEX,AVE,RBI,HR,H,SIN,DOU,TRI,OBP,SLG,OPS,AB_SP,H_SP,AVE_SP,AB_UC,H_UC,AVE_UC,HR_UC,G,PA,AB,R,BB,HBP,P_SB,SB,SR_SB,P_SH,SH,SR_SH,SF,PH,H_PH,AVE_PH,DP,EOB,K
NO1,0.261,44.0,10.0,152.0,109.0,29.0,4.0,0.317,0.376,0.693,78.0,19.0,0.244,292.0,78.0,0.267,3.0,143.0,639.0,582.0,78.0,46.0,3.0,13.0,11.0,0.846,5.0,5.0,1.000,3.0,0.0,0.0,.---,5.0,17.0,109.0
NO2,0.255,39.0,6.0,136.0,104.0,25.0,1.0,0.314,0.339,0.653,84.0,25.0,0.298,281.0,63.0,0.224,2.0,143.0,604.0,534.0,65.0,43.0,4.0,20.0,13.0,0.65,27.0,22.0,.815,1.0,0.0,0.0,.---,9.0,13.0,99.0
NO3,0.247,59.0,10.0,136.0,101.0,21.0,4.0,0.316,0.354,0.67,129.0,36.0,0.279,272.0,73.0,0.268,7.0,143.0,617.0,551.0,70.0,53.0,5.0,8.0,6.0,0.75,3.0,3.0,1.000,5.0,0.0,0.0,.---,12.0,10.0,147.0
NO4,0.292,63.0,15.0,150.0,104.0,28.0,3.0,0.386,0.446,0.832,132.0,37.0,0.28,247.0,75.0,0.304,8.0,143.0,601.0,513.0,66.0,77.0,5.0,3.0,1.0,0.333,0.0,0.0,.---,6.0,0.0,0.0,.---,6.0,2.0,105.0
NO5,0.268,92.0,20.0,137.0,93.0,24.0,0.0,0.345,0.432,0.778,144.0,44.0,0.306,229.0,59.0,0.258,4.0,143.0,579.0,511.0,61.0,50.0,13.0,6.0,4.0,0.667,1.0,0.0,.000,5.0,0.0,0.0,.---,15.0,7.0,108.0
NO6,0.265,53.0,11.0,134.0,94.0,28.0,1.0,0.325,0.39,0.716,137.0,35.0,0.255,223.0,53.0,0.238,4.0,143.0,555.0,505.0,43.0,41.0,5.0,10.0,8.0,0.8,2.0,2.0,1.000,2.0,0.0,0.0,.---,15.0,12.0,116.0
NO7,0.254,37.0,5.0,116.0,94.0,17.0,0.0,0.309,0.324,0.633,117.0,26.0,0.222,205.0,47.0,0.229,2.0,143.0,505.0,457.0,26.0,34.0,5.0,9.0,7.0,0.778,4.0,3.0,.750,6.0,0.0,0.0,.---,9.0,12.0,94.0
NO8,0.183,33.0,3.0,71.0,56.0,12.0,0.0,0.271,0.238,0.509,100.0,19.0,0.19,161.0,25.0,0.155,0.0,143.0,452.0,387.0,27.0,45.0,3.0,6.0,3.0,0.5,14.0,13.0,.929,4.0,0.0,0.0,.---,11.0,8.0,100.0
NO9,0.121,8.0,0.0,34.0,28.0,5.0,1.0,0.16,0.146,0.306,59.0,5.0,0.085,123.0,13.0,0.106,0.0,143.0,324.0,280.0,16.0,12.0,1.0,1.0,1.0,1.0,46.0,30.0,.652,1.0,0.0,0.0,.---,2.0,10.0,144.0
