INDEX,AVE,RBI,HR,H,SIN,DOU,TRI,OBP,SLG,OPS,AB_SP,H_SP,AVE_SP,AB_UC,H_UC,AVE_UC,HR_UC,G,PA,AB,R,BB,HBP,P_SB,SB,SR_SB,P_SH,SH,SR_SH,SF,PH,H_PH,AVE_PH,DP,EOB,K
NO1,0.272,50.0,14.0,157.0,115.0,25.0,3.0,0.329,0.398,0.726,105.0,25.0,0.238,302.0,84.0,0.278,7.0,143.0,639.0,578.0,80.0,43.0,7.0,27.0,18.0,0.667,9.0,9.0,1.000,2.0,0.0,0.0,.---,9.0,3.0,105.0
NO2,0.266,36.0,3.0,138.0,114.0,19.0,2.0,0.337,0.328,0.664,103.0,28.0,0.272,272.0,76.0,0.279,2.0,143.0,610.0,519.0,74.0,55.0,2.0,17.0,12.0,0.706,36.0,31.0,.861,3.0,0.0,0.0,.---,6.0,4.0,80.0
NO3,0.304,76.0,9.0,170.0,118.0,35.0,8.0,0.365,0.444,0.808,161.0,46.0,0.286,284.0,97.0,0.342,4.0,143.0,622.0,559.0,72.0,53.0,2.0,10.0,7.0,0.7,5.0,5.0,1.000,3.0,0.0,0.0,.---,20.0,3.0,77.0
NO4,0.256,81.0,18.0,139.0,96.0,21.0,4.0,0.326,0.408,0.734,176.0,48.0,0.273,271.0,60.0,0.221,9.0,143.0,604.0,544.0,67.0,51.0,7.0,3.0,2.0,0.667,0.0,0.0,.---,2.0,0.0,0.0,.---,22.0,4.0,105.0
NO5,0.255,56.0,14.0,132.0,98.0,19.0,1.0,0.314,0.376,0.691,129.0,30.0,0.233,241.0,71.0,0.295,7.0,143.0,566.0,518.0,52.0,37.0,9.0,3.0,2.0,0.667,0.0,0.0,.---,2.0,0.0,0.0,.---,7.0,9.0,98.0
NO6,0.293,78.0,15.0,144.0,94.0,32.0,3.0,0.345,0.462,0.807,117.0,42.0,0.359,208.0,64.0,0.308,6.0,143.0,539.0,491.0,56.0,37.0,4.0,3.0,1.0,0.333,3.0,2.0,.667,5.0,0.0,0.0,.---,5.0,11.0,78.0
NO7,0.245,38.0,4.0,114.0,82.0,24.0,4.0,0.318,0.34,0.658,108.0,26.0,0.241,188.0,44.0,0.234,1.0,143.0,533.0,465.0,40.0,47.0,4.0,9.0,5.0,0.556,16.0,14.0,.875,3.0,0.0,0.0,.---,12.0,11.0,80.0
NO8,0.214,45.0,3.0,87.0,69.0,13.0,2.0,0.277,0.278,0.555,104.0,27.0,0.26,163.0,34.0,0.209,2.0,143.0,470.0,406.0,37.0,34.0,4.0,10.0,8.0,0.8,21.0,18.0,.857,8.0,0.0,0.0,.---,5.0,12.0,80.0
NO9,0.195,39.0,4.0,78.0,64.0,7.0,3.0,0.247,0.258,0.504,99.0,24.0,0.242,151.0,26.0,0.172,0.0,143.0,456.0,400.0,34.0,25.0,3.0,9.0,7.0,0.778,32.0,26.0,.813,2.0,0.0,0.0,.---,3.0,10.0,87.0
