INDEX,AVE,RBI,HR,H,SIN,DOU,TRI,OBP,SLG,OPS,AB_SP,H_SP,AVE_SP,AB_UC,H_UC,AVE_UC,HR_UC,G,PA,AB,R,BB,HBP,P_SB,SB,SR_SB,P_SH,SH,SR_SH,SF,PH,H_PH,AVE_PH,DP,EOB,K
NO1,0.315,80.0,25.0,191.0,120.0,38.0,8.0,0.394,0.528,0.922,126.0,38.0,0.302,288.0,83.0,0.288,12.0,143.0,686.0,606.0,107.0,74.0,5.0,26.0,15.0,.577,0.0,0.0,.---,1.0,0.0,0.0,.---,3.0,5.0,97.0
NO2,0.278,57.0,3.0,166.0,127.0,27.0,9.0,0.335,0.368,0.703,154.0,44.0,0.286,273.0,66.0,0.242,1.0,143.0,672.0,598.0,93.0,51.0,4.0,46.0,37.0,.804,15.0,13.0,.867,6.0,0.0,0.0,.---,8.0,8.0,104.0
NO3,0.31,127.0,32.0,176.0,116.0,28.0,0.0,0.383,0.528,0.911,161.0,59.0,0.366,260.0,79.0,0.304,11.0,143.0,643.0,568.0,104.0,68.0,2.0,6.0,4.0,.667,0.0,0.0,.---,5.0,0.0,0.0,.---,18.0,12.0,105.0
NO4,0.281,124.0,47.0,152.0,80.0,24.0,1.0,0.396,0.59,0.985,158.0,49.0,0.31,211.0,53.0,0.251,14.0,143.0,647.0,541.0,115.0,88.0,16.0,0.0,0.0,.---,0.0,0.0,.---,2.0,0.0,0.0,.---,5.0,14.0,138.0
NO5,0.284,82.0,17.0,152.0,94.0,37.0,4.0,0.359,0.464,0.822,133.0,47.0,0.353,212.0,59.0,0.278,6.0,143.0,606.0,535.0,78.0,63.0,2.0,11.0,8.0,.727,1.0,1.0,1.000,5.0,0.0,0.0,.---,8.0,5.0,120.0
NO6,0.261,85.0,21.0,141.0,92.0,26.0,2.0,0.326,0.433,0.758,126.0,40.0,0.317,209.0,55.0,0.263,9.0,143.0,604.0,541.0,71.0,49.0,5.0,23.0,16.0,.696,6.0,5.0,.833,4.0,0.0,0.0,.---,13.0,11.0,133.0
NO7,0.256,86.0,23.0,121.0,72.0,25.0,1.0,0.36,0.459,0.819,122.0,40.0,0.328,174.0,43.0,0.247,9.0,143.0,553.0,473.0,63.0,76.0,2.0,11.0,9.0,.818,0.0,0.0,.---,2.0,0.0,0.0,.---,9.0,4.0,124.0
NO8,0.258,53.0,17.0,117.0,77.0,22.0,1.0,0.33,0.424,0.754,115.0,30.0,0.261,166.0,42.0,0.253,4.0,143.0,514.0,453.0,49.0,42.0,7.0,10.0,8.0,.800,11.0,11.0,1.000,1.0,0.0,0.0,.---,6.0,3.0,114.0
NO9,0.222,44.0,6.0,99.0,79.0,12.0,2.0,0.285,0.298,0.583,118.0,26.0,0.22,161.0,35.0,0.217,3.0,143.0,507.0,446.0,66.0,37.0,4.0,37.0,27.0,.730,21.0,16.0,.762,4.0,0.0,0.0,.---,6.0,6.0,107.0
