INDEX,AVE,RBI,HR,H,SIN,DOU,TRI,OBP,SLG,OPS,AB_SP,H_SP,AVE_SP,AB_UC,H_UC,AVE_UC,HR_UC,G,PA,AB,R,BB,HBP,P_SB,SB,SR_SB,P_SH,SH,SR_SH,SF,PH,H_PH,AVE_PH,DP,EOB,K
NO1,0.258,48.0,7.0,150.0,115.0,26.0,2.0,0.327,0.346,0.673,128.0,32.0,0.25,304.0,84.0,0.276,4.0,144.0,654.0,581.0,74.0,53.0,7.0,14.0,8.0,0.571,12.0,12.0,1.000,1.0,0.0,0.0,.---,6.0,8.0,102.0
NO2,0.27,48.0,1.0,146.0,127.0,17.0,1.0,0.314,0.311,0.625,135.0,37.0,0.274,277.0,74.0,0.267,0.0,144.0,620.0,541.0,53.0,25.0,12.0,5.0,3.0,0.6,41.0,38.0,.927,4.0,0.0,0.0,.---,7.0,9.0,58.0
NO3,0.298,63.0,3.0,170.0,134.0,28.0,5.0,0.354,0.381,0.734,167.0,50.0,0.299,290.0,95.0,0.328,2.0,144.0,629.0,570.0,62.0,49.0,2.0,18.0,10.0,0.556,5.0,4.0,.800,4.0,0.0,0.0,.---,15.0,5.0,87.0
NO4,0.243,94.0,26.0,117.0,69.0,21.0,1.0,0.39,0.453,0.844,157.0,38.0,0.242,231.0,51.0,0.221,14.0,144.0,607.0,481.0,81.0,105.0,15.0,7.0,4.0,0.571,0.0,0.0,.---,6.0,0.0,0.0,.---,15.0,0.0,165.0
NO5,0.276,91.0,29.0,144.0,86.0,28.0,1.0,0.357,0.5,0.857,135.0,38.0,0.281,237.0,68.0,0.287,14.0,144.0,597.0,522.0,79.0,66.0,3.0,5.0,2.0,0.4,1.0,1.0,1.000,5.0,0.0,0.0,.---,12.0,9.0,113.0
NO6,0.267,60.0,11.0,128.0,88.0,29.0,0.0,0.34,0.397,0.736,105.0,35.0,0.333,211.0,55.0,0.261,6.0,144.0,545.0,479.0,55.0,51.0,4.0,3.0,3.0,1.0,9.0,6.0,.667,5.0,0.0,0.0,.---,6.0,8.0,96.0
NO7,0.268,52.0,7.0,130.0,95.0,25.0,3.0,0.323,0.375,0.698,128.0,37.0,0.289,193.0,46.0,0.238,2.0,144.0,535.0,485.0,54.0,38.0,3.0,9.0,6.0,0.667,6.0,5.0,.833,4.0,0.0,0.0,.---,6.0,5.0,83.0
NO8,0.248,56.0,7.0,119.0,98.0,13.0,1.0,0.308,0.324,0.632,128.0,40.0,0.313,186.0,45.0,0.242,2.0,144.0,542.0,479.0,51.0,41.0,2.0,4.0,2.0,0.5,17.0,16.0,.941,4.0,0.0,0.0,.---,17.0,5.0,99.0
NO9,0.277,49.0,3.0,124.0,102.0,14.0,5.0,0.343,0.35,0.694,130.0,35.0,0.269,166.0,43.0,0.259,2.0,144.0,522.0,448.0,54.0,46.0,2.0,20.0,13.0,0.65,24.0,21.0,.875,5.0,0.0,0.0,.---,9.0,7.0,82.0
