INDEX,AVE,RBI,HR,H,SIN,DOU,TRI,OBP,SLG,OPS,AB_SP,H_SP,AVE_SP,AB_UC,H_UC,AVE_UC,HR_UC,G,PA,AB,R,BB,HBP,P_SB,SB,SR_SB,P_SH,SH,SR_SH,SF,PH,H_PH,AVE_PH,DP,EOB,K
NO1,0.251,30.0,1.0,147.0,130.0,13.0,3.0,0.294,0.289,0.583,125.0,25.0,0.2,328.0,93.0,0.284,0.0,144.0,636.0,585.0,67.0,34.0,3.0,44.0,35.0,.795,15.0,10.0,.667,4.0,0.0,0.0,.---,3.0,8.0,101.0
NO2,0.23,32.0,0.0,122.0,102.0,13.0,7.0,0.289,0.281,0.57,114.0,28.0,0.246,288.0,66.0,0.229,0.0,144.0,616.0,530.0,47.0,41.0,3.0,36.0,27.0,.750,48.0,41.0,.854,1.0,0.0,0.0,.---,5.0,13.0,91.0
NO3,0.323,77.0,10.0,182.0,137.0,31.0,4.0,0.361,0.445,0.806,152.0,52.0,0.342,310.0,84.0,0.271,3.0,144.0,608.0,564.0,57.0,31.0,6.0,15.0,12.0,.800,1.0,1.0,1.000,6.0,0.0,0.0,.---,12.0,1.0,50.0
NO4,0.23,67.0,18.0,121.0,77.0,24.0,2.0,0.293,0.386,0.679,151.0,32.0,0.212,269.0,57.0,0.212,10.0,144.0,577.0,526.0,47.0,42.0,6.0,0.0,0.0,.---,0.0,0.0,.---,3.0,0.0,0.0,.---,10.0,5.0,140.0
NO5,0.293,54.0,8.0,147.0,104.0,30.0,5.0,0.358,0.42,0.778,128.0,37.0,0.289,258.0,69.0,0.267,3.0,144.0,558.0,502.0,46.0,49.0,3.0,18.0,8.0,.444,5.0,2.0,.400,2.0,0.0,0.0,.---,12.0,4.0,90.0
NO6,0.264,54.0,11.0,134.0,100.0,20.0,3.0,0.307,0.38,0.686,115.0,26.0,0.226,260.0,58.0,0.223,5.0,144.0,555.0,508.0,45.0,32.0,2.0,16.0,13.0,.813,7.0,7.0,1.000,6.0,0.0,0.0,.---,9.0,4.0,125.0
NO7,0.244,49.0,12.0,117.0,80.0,20.0,5.0,0.303,0.381,0.684,118.0,24.0,0.203,231.0,61.0,0.264,7.0,144.0,535.0,480.0,48.0,34.0,8.0,16.0,10.0,.625,12.0,10.0,.833,3.0,0.0,0.0,.---,8.0,2.0,107.0
NO8,0.262,37.0,5.0,117.0,94.0,15.0,3.0,0.303,0.342,0.645,105.0,30.0,0.286,211.0,52.0,0.246,2.0,144.0,496.0,447.0,30.0,24.0,4.0,14.0,12.0,.857,21.0,17.0,.810,4.0,0.0,0.0,.---,5.0,9.0,101.0
NO9,0.18,20.0,2.0,65.0,49.0,14.0,0.0,0.211,0.235,0.447,91.0,15.0,0.165,164.0,26.0,0.159,0.0,144.0,407.0,361.0,17.0,15.0,0.0,5.0,2.0,.400,33.0,28.0,.848,3.0,0.0,0.0,.---,4.0,6.0,87.0
