INDEX,AVE,RBI,HR,H,SIN,DOU,TRI,OBP,SLG,OPS,AB_SP,H_SP,AVE_SP,AB_UC,H_UC,AVE_UC,HR_UC,G,PA,AB,R,BB,HBP,P_SB,SB,SR_SB,P_SH,SH,SR_SH,SF,PH,H_PH,AVE_PH,DP,EOB,K
NO1,0.252,44.0,6.0,145.0,117.0,19.0,3.0,0.321,0.327,0.648,108.0,27.0,0.25,274.0,63.0,0.23,1.0,144.0,645.0,575.0,79.0,57.0,3.0,24.0,19.0,.792,8.0,7.0,0.875,3.0,0.0,0.0,.---,7.0,14.0,83.0
NO2,0.251,32.0,4.0,135.0,115.0,12.0,4.0,0.312,0.311,0.623,95.0,24.0,0.253,237.0,54.0,0.228,1.0,144.0,632.0,537.0,73.0,46.0,3.0,28.0,22.0,.786,44.0,42.0,0.955,4.0,0.0,0.0,.---,4.0,8.0,92.0
NO3,0.259,72.0,17.0,144.0,99.0,27.0,1.0,0.342,0.403,0.745,155.0,44.0,0.284,268.0,64.0,0.239,8.0,144.0,636.0,556.0,80.0,70.0,1.0,7.0,5.0,.714,7.0,7.0,1.0,2.0,0.0,0.0,.---,17.0,7.0,80.0
NO4,0.315,143.0,62.0,159.0,77.0,20.0,0.0,0.429,0.724,1.153,139.0,43.0,0.309,233.0,66.0,0.283,21.0,144.0,611.0,504.0,102.0,102.0,1.0,0.0,0.0,.---,1.0,0.0,0.0,4.0,0.0,0.0,.---,16.0,6.0,117.0
NO5,0.25,74.0,17.0,134.0,95.0,22.0,0.0,0.314,0.385,0.699,141.0,42.0,0.298,223.0,55.0,0.247,9.0,144.0,594.0,537.0,49.0,46.0,5.0,5.0,3.0,.600,5.0,4.0,0.8,2.0,0.0,0.0,.---,15.0,6.0,103.0
NO6,0.28,55.0,9.0,146.0,118.0,17.0,2.0,0.333,0.372,0.704,121.0,35.0,0.289,196.0,43.0,0.219,4.0,144.0,581.0,522.0,46.0,40.0,3.0,2.0,1.0,.500,14.0,13.0,0.929,3.0,0.0,0.0,.---,13.0,7.0,78.0
NO7,0.243,46.0,7.0,112.0,82.0,19.0,4.0,0.326,0.348,0.673,110.0,24.0,0.218,176.0,44.0,0.25,2.0,144.0,531.0,460.0,49.0,55.0,2.0,7.0,5.0,.714,12.0,12.0,1.0,2.0,0.0,0.0,.---,11.0,10.0,69.0
NO8,0.252,42.0,7.0,111.0,87.0,15.0,2.0,0.346,0.343,0.69,104.0,23.0,0.221,160.0,42.0,0.263,3.0,144.0,528.0,440.0,39.0,62.0,4.0,4.0,2.0,.500,19.0,17.0,0.895,5.0,0.0,0.0,.---,11.0,18.0,72.0
NO9,0.119,7.0,0.0,32.0,27.0,5.0,0.0,0.138,0.137,0.275,74.0,8.0,0.108,110.0,14.0,0.127,0.0,144.0,309.0,270.0,7.0,6.0,0.0,2.0,1.0,.500,53.0,33.0,0.623,0.0,0.0,0.0,.---,4.0,6.0,115.0
