INDEX,AVE,RBI,HR,H,SIN,DOU,TRI,OBP,SLG,OPS,AB_SP,H_SP,AVE_SP,AB_UC,H_UC,AVE_UC,HR_UC,G,PA,AB,R,BB,HBP,P_SB,SB,SR_SB,P_SH,SH,SR_SH,SF,PH,H_PH,AVE_PH,DP,EOB,K
NO1,0.264,47.0,6.0,150.0,119.0,21.0,4.0,0.335,0.346,0.682,109.0,30.0,0.275,292.0,81.0,0.277,2.0,144.0,648.0,569.0,80.0,56.0,8.0,21.0,18.0,0.857,10.0,10.0,1.000,5.0,0.0,0.0,.---,10.0,12.0,82.0
NO2,0.264,43.0,5.0,143.0,111.0,22.0,5.0,0.328,0.351,0.679,122.0,31.0,0.254,259.0,64.0,0.247,1.0,144.0,625.0,542.0,72.0,48.0,5.0,23.0,13.0,0.565,32.0,28.0,.875,2.0,0.0,0.0,.---,14.0,7.0,83.0
NO3,0.294,66.0,11.0,158.0,120.0,26.0,1.0,0.362,0.407,0.769,146.0,40.0,0.274,277.0,82.0,0.296,6.0,144.0,610.0,538.0,71.0,53.0,7.0,21.0,14.0,0.667,7.0,7.0,1.000,5.0,0.0,0.0,.---,14.0,21.0,85.0
NO4,0.255,98.0,31.0,132.0,77.0,23.0,1.0,0.353,0.483,0.836,147.0,42.0,0.286,267.0,81.0,0.303,16.0,144.0,600.0,518.0,72.0,69.0,11.0,9.0,4.0,0.444,0.0,0.0,.---,2.0,0.0,0.0,.---,13.0,5.0,135.0
NO5,0.235,74.0,11.0,122.0,82.0,24.0,5.0,0.298,0.363,0.661,136.0,41.0,0.301,239.0,53.0,0.222,6.0,144.0,574.0,520.0,48.0,46.0,2.0,15.0,10.0,0.667,3.0,3.0,1.000,3.0,0.0,0.0,.---,17.0,8.0,108.0
NO6,0.28,51.0,4.0,138.0,109.0,21.0,4.0,0.339,0.363,0.702,98.0,31.0,0.316,218.0,60.0,0.275,3.0,144.0,560.0,493.0,47.0,41.0,7.0,36.0,24.0,0.667,14.0,12.0,.857,7.0,0.0,0.0,.---,7.0,10.0,75.0
NO7,0.252,34.0,5.0,111.0,89.0,15.0,2.0,0.297,0.329,0.626,102.0,22.0,0.216,184.0,47.0,0.255,2.0,144.0,501.0,441.0,34.0,27.0,4.0,5.0,3.0,0.6,26.0,23.0,.885,6.0,0.0,0.0,.---,10.0,4.0,62.0
NO8,0.217,26.0,0.0,84.0,70.0,11.0,3.0,0.262,0.261,0.522,108.0,24.0,0.222,155.0,26.0,0.168,0.0,144.0,440.0,387.0,20.0,21.0,3.0,5.0,3.0,0.6,30.0,27.0,.900,2.0,0.0,0.0,.---,8.0,4.0,75.0
NO9,0.213,20.0,3.0,76.0,58.0,13.0,2.0,0.262,0.287,0.548,90.0,19.0,0.211,143.0,25.0,0.175,1.0,144.0,411.0,356.0,40.0,22.0,2.0,3.0,1.0,0.333,32.0,29.0,.906,2.0,0.0,0.0,.---,2.0,8.0,96.0
